user_id,sum(streak_frozen),max(streak_length)
456855,NULL,0
456857,NULL,0
456858,NULL,1
456860,NULL,0
456861,NULL,0
456862,NULL,3
456863,NULL,0
456866,NULL,0
456868,NULL,1
456871,NULL,0
456874,NULL,0
456875,NULL,0
456882,NULL,0
456884,NULL,0
456887,NULL,0
456888,NULL,1
456893,NULL,0
456898,NULL,0
456903,NULL,0
456910,NULL,1
456912,NULL,1
456919,NULL,0
456920,NULL,0
456921,NULL,0
456924,NULL,0
456925,NULL,0
456928,NULL,0
456931,NULL,0
456934,NULL,3
456936,NULL,0
456940,NULL,0
456941,NULL,0
456942,NULL,0
456943,NULL,0
456944,NULL,1
456947,NULL,0
456948,NULL,0
456952,NULL,0
456953,NULL,0
456954,NULL,0
456958,NULL,0
456963,NULL,0
456964,NULL,0
456967,NULL,0
456969,NULL,4
456970,NULL,0
456976,NULL,0
456982,NULL,2
456987,NULL,2
456988,NULL,0
456991,NULL,0
456993,NULL,0
456997,NULL,1
456998,NULL,0
456999,NULL,0
457001,NULL,0
457002,NULL,2
457004,NULL,1
457006,NULL,1
457007,NULL,0
457010,NULL,0
457013,NULL,0
457014,NULL,0
457015,NULL,0
457017,NULL,0
457021,NULL,0
457022,NULL,0
457023,NULL,0
457026,NULL,0
457027,NULL,0
457029,NULL,0
457042,NULL,0
457044,NULL,0
457045,NULL,0
457049,NULL,1
457050,NULL,0
457052,NULL,1
457054,NULL,0
457055,NULL,0
457060,NULL,0
457062,NULL,0
457063,NULL,0
457065,NULL,0
457066,NULL,0
457067,NULL,0
457071,NULL,0
457075,NULL,0
457081,NULL,0
457083,NULL,0
457085,NULL,0
457086,NULL,2
457088,NULL,1
457089,NULL,0
457092,NULL,0
457095,NULL,0
457100,NULL,0
457103,NULL,0
457111,NULL,0
457114,NULL,0
457115,NULL,0
457116,NULL,0
457119,NULL,0
457130,NULL,0
457131,NULL,0
457138,NULL,0
457140,NULL,8
457141,NULL,0
457145,NULL,0
457146,NULL,0
457147,NULL,1
457148,NULL,0
457149,NULL,0
457150,NULL,0
457151,NULL,0
457153,NULL,0
457155,NULL,0
457159,NULL,0
457161,NULL,0
457163,NULL,0
457164,NULL,0
457168,NULL,0
457172,NULL,0
457176,NULL,0
457178,NULL,0
457180,NULL,0
457181,NULL,1
457182,NULL,0
457183,NULL,0
457184,NULL,0
457185,NULL,2
457186,NULL,0
457190,NULL,0
457191,NULL,0
457193,NULL,0
457199,NULL,4
457200,NULL,0
457205,NULL,0
457206,NULL,0
457207,NULL,0
457212,NULL,0
457220,NULL,0
457227,NULL,0
457229,NULL,0
457233,NULL,0
457234,NULL,0
457236,NULL,0
457237,NULL,0
457245,NULL,0
457249,NULL,2
457251,NULL,1
457253,NULL,0
457257,NULL,0
457259,NULL,0
457262,NULL,0
457265,NULL,1
457268,NULL,0
457272,NULL,0
457275,NULL,0
457276,NULL,0
457277,NULL,0
457280,NULL,1
457285,NULL,0
457290,NULL,4
457292,NULL,0
457300,NULL,4
457303,NULL,0
457304,NULL,0
457306,NULL,0
457310,NULL,1
457311,NULL,1
457315,NULL,0
457318,NULL,0
457320,NULL,0
457323,NULL,0
457326,NULL,0
457327,NULL,0
457336,NULL,0
457341,NULL,1
457343,NULL,0
457346,NULL,0
457350,NULL,0
457353,NULL,0
457355,NULL,0
457358,NULL,0
457361,NULL,0
457364,NULL,1
457368,NULL,0
457369,NULL,0
457379,NULL,0
457385,NULL,0
457386,NULL,1
457390,NULL,0
457391,NULL,0
457392,NULL,0
457393,NULL,0
457398,NULL,0
457400,NULL,0
457402,NULL,1
457404,NULL,0
457405,NULL,0
457407,NULL,0
457409,NULL,0
457410,NULL,0
457411,NULL,0
457413,NULL,0
457417,NULL,0
457418,NULL,0
457421,NULL,1
457423,NULL,0
457428,NULL,0
457429,NULL,0
457432,NULL,0
457434,NULL,0
457435,NULL,0
457437,NULL,0
457438,NULL,0
457441,NULL,1
457443,NULL,0
457445,NULL,0
457446,NULL,0
457447,NULL,0
457451,NULL,0
457453,NULL,0
457454,NULL,0
457455,NULL,0
457459,NULL,0
457460,NULL,0
457462,NULL,0
457463,NULL,0
457464,NULL,0
457465,NULL,0
457466,NULL,0
457467,NULL,0
457471,NULL,0
457474,NULL,0
457475,NULL,0
457479,NULL,0
457482,NULL,0
457484,NULL,0
457500,NULL,0
457506,NULL,0
457508,NULL,0
457515,NULL,0
457517,NULL,0
457518,NULL,1
457519,NULL,0
457523,NULL,0
457525,NULL,0
457526,NULL,0
457529,NULL,0
457530,NULL,0
457534,NULL,0
457536,NULL,0
457540,NULL,0
457541,NULL,0
457542,NULL,0
457544,NULL,0
457545,NULL,2
457546,NULL,0
457548,NULL,1
457549,NULL,0
457551,NULL,0
457552,NULL,0
457553,NULL,0
457556,NULL,0
457560,NULL,0
457561,NULL,0
457569,NULL,0
457570,NULL,0
457571,NULL,1
457574,NULL,0
457575,NULL,0
457576,NULL,0
457577,NULL,0
457578,NULL,1
457579,NULL,2
457580,NULL,0
457582,NULL,0
457584,NULL,2
457585,NULL,1
457591,NULL,3
457592,NULL,0
457596,NULL,0
457598,NULL,10
457601,NULL,0
457604,NULL,0
457605,NULL,0
457607,NULL,0
457610,NULL,0
457612,NULL,0
457620,NULL,0
457625,NULL,0
457626,NULL,0
457630,NULL,1
457632,NULL,0
457633,NULL,0
457634,NULL,0
457638,NULL,0
457640,NULL,0
457641,NULL,0
457643,NULL,0
457646,NULL,0
457650,NULL,0
457653,NULL,0
457655,NULL,1
457656,NULL,2
457658,NULL,0
457663,NULL,1
457667,NULL,1
457668,NULL,0
457671,NULL,0
457672,NULL,0
457673,NULL,0
457675,NULL,0
457678,NULL,0
457679,NULL,0
457680,NULL,0
457684,NULL,0
457685,NULL,0
457689,NULL,1
457690,NULL,4
457694,NULL,0
457695,NULL,0
457697,NULL,1
457698,NULL,0
457703,NULL,0
457704,NULL,0
457708,NULL,0
457710,NULL,0
457711,NULL,1
457712,NULL,4
457718,NULL,1
457722,NULL,0
457726,NULL,0
457727,NULL,0
457729,NULL,0
457730,NULL,0
457732,NULL,0
457736,NULL,0
457737,NULL,1
457740,NULL,0
457746,NULL,0
457747,NULL,0
457748,NULL,1
457750,NULL,0
457751,NULL,0
457754,NULL,1
457756,NULL,0
457759,NULL,1
457763,NULL,0
457764,NULL,0
457765,NULL,0
457767,NULL,1
457768,NULL,1
457772,NULL,1
457773,NULL,0
457775,NULL,0
457777,NULL,0
457778,NULL,0
457783,NULL,1
457784,NULL,5
457785,NULL,0
457787,NULL,2
457789,NULL,0
457794,NULL,0
457799,NULL,0
457802,NULL,0
457804,NULL,0
457805,NULL,0
457806,NULL,0
457811,NULL,2
457816,NULL,0
457818,NULL,0
457819,NULL,0
457820,NULL,0
457821,NULL,0
457822,NULL,0
457825,NULL,0
457826,NULL,0
457828,NULL,1
457829,NULL,0
457830,NULL,0
457831,NULL,2
457834,NULL,0
457835,NULL,0
457839,NULL,0
457841,NULL,0
457843,NULL,0
457847,NULL,1
457848,NULL,2
457850,NULL,0
457851,NULL,0
457853,NULL,0
457859,NULL,0
457862,NULL,0
457867,NULL,0
457868,NULL,0
457872,NULL,0
457875,NULL,0
457877,NULL,0
457879,NULL,0
457880,NULL,0
457881,NULL,1
457884,NULL,0
457886,NULL,0
457887,NULL,1
457890,NULL,0
457892,NULL,0
457893,NULL,0
457894,NULL,0
457896,NULL,0
457897,NULL,0
457898,NULL,0
457900,NULL,0
457902,NULL,0
457903,NULL,0
457904,NULL,0
457906,NULL,0
457908,NULL,0
457909,NULL,0
457910,NULL,0
457911,NULL,0
457914,NULL,0
457916,NULL,0
457917,NULL,0
457918,NULL,0
457921,NULL,0
457924,NULL,0
457928,NULL,2
457930,NULL,0
457932,NULL,0
457933,NULL,0
457934,NULL,0
457935,NULL,0
457942,NULL,0
457946,NULL,0
457947,NULL,0
457949,NULL,0
457950,NULL,0
457954,NULL,0
457957,NULL,0
457958,NULL,0
457959,NULL,0
457962,NULL,0
457964,NULL,0
457966,NULL,0
457968,NULL,0
457971,NULL,0
457972,NULL,0
457973,NULL,0
457974,NULL,0
457976,NULL,1
457982,NULL,1
457993,NULL,0
457995,NULL,0
457997,NULL,0
457998,NULL,0
458003,NULL,0
458005,NULL,1
458009,NULL,0
458017,NULL,1
458019,NULL,1
458021,NULL,1
458022,NULL,0
458025,NULL,3
458028,NULL,1
458031,NULL,5
458033,NULL,0
458034,NULL,1
458036,NULL,0
458037,NULL,0
458040,NULL,0
458041,NULL,0
458044,NULL,0
458045,NULL,5
458048,NULL,0
458049,NULL,0
458054,NULL,0
458056,NULL,0
458059,NULL,0
458062,NULL,1
458063,NULL,0
458065,NULL,0
458068,NULL,3
458070,NULL,1
458073,NULL,0
458075,NULL,0
458076,NULL,0
458078,NULL,4
458081,NULL,0
458086,NULL,0
458088,NULL,0
458090,NULL,0
458092,NULL,0
458094,NULL,1
458098,NULL,0
458100,NULL,0
458101,NULL,1
458103,NULL,0
458106,NULL,0
458107,NULL,0
458118,NULL,0
458126,NULL,0
458127,NULL,0
458129,NULL,0
458130,NULL,0
458133,NULL,0
458137,NULL,0
458139,NULL,0
458142,NULL,0
458145,NULL,0
458146,NULL,0
458148,NULL,0
458149,NULL,0
458150,NULL,0
458153,NULL,1
458154,NULL,1
458155,NULL,0
458156,NULL,0
458157,NULL,0
458158,NULL,0
458161,NULL,0
458162,NULL,0
458163,NULL,2
458164,NULL,1
458166,NULL,0
458168,NULL,1
458169,NULL,0
458176,NULL,0
458179,NULL,0
458181,NULL,0
458187,NULL,0
458190,NULL,0
458194,NULL,0
458195,NULL,0
458197,NULL,1
458199,NULL,0
458200,NULL,1
458203,NULL,0
458212,NULL,1
458216,NULL,0
458217,NULL,0
458219,NULL,0
458221,NULL,0
458225,NULL,0
458228,NULL,2
458230,NULL,0
458232,NULL,1
458233,NULL,0
458236,NULL,0
458237,NULL,0
458238,NULL,0
458239,NULL,1
458241,NULL,0
458242,NULL,0
458243,NULL,0
458245,NULL,0
458249,NULL,4
458251,NULL,0
458253,NULL,0
458254,NULL,0
458261,NULL,0
458263,NULL,0
458269,NULL,2
458270,NULL,1
458280,NULL,0
458286,NULL,0
458287,NULL,1
458290,NULL,0
458295,NULL,0
458296,NULL,1
458297,NULL,0
458298,NULL,3
458299,NULL,0
458307,NULL,0
458308,NULL,0
458309,NULL,0
458310,NULL,0
458313,NULL,0
458316,NULL,0
458317,NULL,0
458318,NULL,1
458319,NULL,0
458320,NULL,0
458321,NULL,0
458322,NULL,0
458327,NULL,0
458328,NULL,0
458329,NULL,0
458330,NULL,0
458338,NULL,0
458340,NULL,0
458342,NULL,0
458348,NULL,0
458352,NULL,0
458353,NULL,0
458354,NULL,0
458357,NULL,0
458358,NULL,0
458363,NULL,0
458366,NULL,0
458367,NULL,0
458368,NULL,0
458371,NULL,0
458372,NULL,0
458373,NULL,0
458374,NULL,1
458375,NULL,0
458377,NULL,0
458382,NULL,0
458387,NULL,1
458397,NULL,0
458398,NULL,1
458399,NULL,0
458401,NULL,0
458402,NULL,0
458403,NULL,1
458404,NULL,0
458405,NULL,0
458412,NULL,0
458416,NULL,0
458418,NULL,0
458419,NULL,0
458420,NULL,1
458421,NULL,0
458425,NULL,0
458427,NULL,0
458428,NULL,0
458431,NULL,0
458432,NULL,0
458436,NULL,0
458438,NULL,0
458439,NULL,0
458441,NULL,0
458442,NULL,1
458443,NULL,0
458445,NULL,0
458446,NULL,0
458448,NULL,0
458449,NULL,0
458450,NULL,0
458452,NULL,0
458454,NULL,0
458460,NULL,0
458462,NULL,0
458464,NULL,0
458466,NULL,0
458468,NULL,0
458469,NULL,0
458472,NULL,0
458475,NULL,0
458476,NULL,0
458479,NULL,0
458480,NULL,0
458483,NULL,0
458488,NULL,0
458490,NULL,0
458493,NULL,0
458495,NULL,0
458496,NULL,0
458497,NULL,1
458503,NULL,0
458506,NULL,1
458508,NULL,0
458509,NULL,1
458518,NULL,0
458520,NULL,0
458521,NULL,0
458523,NULL,2
458525,NULL,2
458526,NULL,0
458527,NULL,0
458533,NULL,0
458534,NULL,2
458544,NULL,0
458552,NULL,0
458554,NULL,1
458555,NULL,0
458557,NULL,1
458560,NULL,0
458562,NULL,1
458565,NULL,0
458568,NULL,0
458570,NULL,0
458574,NULL,0
458575,NULL,0
458576,NULL,0
458577,NULL,0
458578,NULL,0
458582,NULL,0
458584,NULL,0
458590,NULL,0
458593,NULL,0
458596,NULL,0
458598,NULL,0
458600,NULL,0
458608,NULL,0
458609,NULL,0
458612,NULL,0
458613,NULL,0
458614,NULL,0
458615,NULL,0
458617,NULL,0
458621,NULL,0
458627,NULL,0
458628,NULL,0
458630,NULL,1
458631,NULL,0
458633,NULL,1
458634,NULL,6
458636,NULL,1
458637,NULL,0
458646,NULL,0
458652,NULL,0
458653,NULL,1
458656,NULL,0
458660,NULL,0
458661,NULL,0
458665,NULL,0
458666,NULL,3
458669,NULL,0
458670,NULL,1
458672,NULL,0
458675,NULL,0
458676,NULL,0
458677,NULL,0
458678,NULL,1
458679,NULL,0
458682,NULL,0
458684,NULL,0
458688,NULL,0
458694,NULL,0
458699,NULL,0
458703,NULL,0
458708,NULL,0
458713,NULL,0
458715,NULL,0
458717,NULL,0
458727,NULL,1
458729,NULL,0
458730,NULL,0
458734,NULL,0
458735,NULL,2
458738,NULL,1
458746,NULL,0
458749,NULL,0
458751,NULL,0
458752,NULL,0
458762,NULL,0
458769,NULL,0
458770,NULL,0
458771,NULL,1
458777,NULL,0
458786,NULL,0
458787,NULL,1
458788,NULL,0
458789,NULL,0
458794,NULL,0
458796,NULL,0
458797,NULL,0
458799,NULL,3
458800,NULL,0
458801,NULL,0
458802,NULL,0
458804,NULL,0
458805,NULL,0
458806,NULL,0
458808,NULL,0
458809,NULL,0
458813,NULL,0
458816,NULL,0
458819,NULL,0
458820,NULL,0
458825,NULL,1
458827,NULL,0
458832,NULL,1
458840,NULL,0
458841,NULL,0
458843,NULL,0
458844,NULL,1
458848,NULL,0
458850,NULL,0
458853,NULL,3
458855,NULL,0
458857,NULL,0
458858,NULL,0
458859,NULL,0
458863,NULL,0
458864,NULL,0
458866,NULL,0
458869,NULL,0
458870,NULL,1
458871,NULL,0
458872,NULL,0
458874,NULL,0
458879,NULL,0
458882,NULL,5
458884,NULL,1
458886,NULL,0
458887,NULL,0
458888,NULL,0
458892,NULL,0
458893,NULL,0
458894,NULL,0
458895,NULL,0
458896,NULL,0
458897,NULL,0
458902,NULL,0
458907,NULL,0
458909,NULL,0
458910,NULL,0
458912,NULL,0
458925,NULL,1
458926,NULL,0
458929,NULL,0
458930,NULL,0
458931,NULL,0
458932,NULL,0
458935,NULL,0
458938,NULL,0
458939,NULL,1
458942,NULL,0
458943,NULL,1
458945,NULL,0
458947,NULL,0
458948,NULL,0
458950,NULL,0
458954,NULL,1
458956,NULL,1
458958,NULL,0
458959,NULL,0
458964,NULL,6
458969,NULL,0
458970,NULL,1
458971,NULL,0
458975,NULL,0
458976,NULL,0
458977,NULL,0
458979,NULL,0
458980,NULL,0
458986,NULL,0
458987,NULL,0
458988,NULL,0
458989,NULL,1
458996,NULL,0
459001,NULL,0
459009,NULL,0
459012,NULL,5
459014,NULL,0
459020,NULL,0
459021,NULL,0
459022,NULL,0
459027,NULL,0
459029,NULL,0
459032,NULL,0
459033,NULL,0
459035,NULL,0
459037,NULL,0
459041,NULL,0
459045,NULL,1
459048,NULL,0
459049,NULL,0
459054,NULL,0
459058,NULL,0
459059,NULL,0
459075,NULL,0
459076,NULL,0
459080,NULL,0
459081,NULL,0
459087,NULL,0
459088,NULL,0
459092,NULL,0
459093,NULL,0
459094,NULL,0
459096,NULL,0
459097,NULL,0
459099,NULL,0
459100,NULL,0
459107,NULL,0
459108,NULL,0
459111,NULL,0
459112,NULL,1
459114,NULL,0
459115,NULL,0
459117,NULL,1
459120,NULL,0
459125,NULL,0
459128,NULL,0
459141,NULL,0
459143,NULL,0
459151,NULL,0
459158,NULL,0
459159,NULL,0
459160,NULL,0
459163,NULL,0
459173,NULL,0
459174,NULL,0
459180,NULL,0
459185,NULL,0
459193,NULL,1
459201,NULL,0
459206,NULL,0
459207,NULL,0
459208,NULL,0
459217,NULL,0
459218,NULL,0
459220,NULL,0
459223,NULL,0
459224,NULL,0
459231,NULL,0
459235,NULL,0
459236,NULL,0
459243,NULL,0
459246,NULL,0
459251,NULL,0
459252,NULL,0
459253,NULL,0
459259,NULL,0
459261,NULL,0
459263,NULL,0
459272,NULL,0
459275,NULL,0
459278,NULL,0
459282,NULL,0
459284,NULL,0
459290,NULL,0
459292,NULL,1
459296,NULL,0
459298,NULL,2
459299,NULL,0
459303,NULL,0
459310,NULL,0
459313,NULL,0
459318,NULL,1
459327,NULL,0
459328,NULL,0
459336,NULL,0
459341,NULL,1
459343,NULL,0
459346,NULL,0
459347,NULL,0
459351,NULL,0
459357,NULL,0
459359,NULL,0
459361,NULL,0
459367,NULL,0
459369,NULL,4
459371,NULL,0
459373,NULL,0
459374,NULL,0
459377,NULL,0
459382,NULL,0
459384,NULL,0
459394,NULL,0
459398,NULL,0
459403,NULL,0
459404,NULL,0
459405,NULL,0
459408,NULL,0
459410,NULL,0
459411,NULL,0
459412,NULL,0
459413,NULL,0
459415,NULL,0
459418,NULL,0
459420,NULL,0
459423,NULL,0
459425,NULL,0
459429,NULL,0
459433,NULL,2
459434,NULL,0
459435,NULL,0
459438,NULL,0
459441,NULL,0
459443,NULL,0
459444,NULL,0
459445,NULL,0
459447,NULL,0
459448,NULL,1
459450,NULL,0
459456,NULL,0
459457,NULL,0
459458,NULL,0
459459,NULL,0
459461,NULL,2
459463,NULL,0
459466,NULL,0
459469,NULL,0
459470,NULL,1
459472,NULL,0
459474,NULL,0
459479,NULL,0
459480,NULL,0
459481,NULL,0
459483,NULL,1
459484,NULL,0
459485,NULL,0
459486,NULL,0
459487,NULL,0
459488,NULL,0
459490,NULL,0
459493,NULL,0
459494,NULL,0
459503,NULL,0
459504,NULL,1
459505,NULL,0
459506,NULL,1
459507,NULL,0
459511,NULL,0
459512,NULL,0
459518,NULL,0
459519,NULL,1
459520,NULL,0
459522,NULL,1
459524,NULL,1
459527,NULL,0
459528,NULL,0
459529,NULL,0
459531,NULL,0
459534,NULL,0
459536,NULL,1
459539,NULL,1
459543,NULL,0
459545,NULL,0
459546,NULL,0
459548,NULL,0
459558,NULL,1
459559,NULL,0
459560,NULL,0
459563,NULL,0
459565,NULL,0
459569,NULL,0
459571,NULL,0
459572,NULL,0
459576,NULL,0
459580,NULL,1
459582,NULL,0
459590,NULL,0
459591,NULL,0
459595,NULL,0
459597,NULL,0
459599,NULL,0
459600,NULL,1
459606,NULL,0
459609,NULL,0
459611,NULL,1
459613,NULL,0
459615,NULL,2
459618,NULL,3
459620,NULL,0
459625,NULL,0
459629,NULL,0
459631,NULL,0
459632,NULL,0
459647,NULL,0
459649,NULL,0
459659,NULL,1
459661,NULL,0
459662,NULL,0
459663,NULL,1
459666,NULL,0
459667,NULL,0
459671,NULL,0
459674,NULL,2
459675,NULL,0
459678,NULL,0
459680,NULL,0
459681,NULL,0
459687,NULL,1
459688,NULL,0
459689,NULL,1
459691,NULL,0
459693,NULL,0
459694,NULL,0
459698,NULL,0
459699,NULL,1
459702,NULL,0
459703,NULL,0
459705,NULL,0
459707,NULL,0
459708,NULL,0
459709,NULL,0
459711,NULL,0
459713,NULL,0
459717,NULL,0
459718,NULL,0
459719,NULL,0
459720,NULL,0
459721,NULL,0
459722,NULL,0
459723,NULL,0
459726,NULL,0
459730,NULL,0
459741,NULL,1
459744,NULL,0
459746,NULL,0
459749,NULL,0
459751,NULL,0
459752,NULL,1
459753,NULL,0
459758,NULL,0
459762,NULL,0
459763,NULL,0
459765,NULL,0
459766,NULL,0
459769,NULL,0
459770,NULL,0
459772,NULL,0
459774,NULL,0
459775,NULL,1
459776,NULL,0
459778,NULL,0
459780,NULL,1
459787,NULL,0
459789,NULL,0
459790,NULL,0
459791,NULL,0
459795,NULL,0
459799,NULL,0
459800,NULL,0
459802,NULL,0
459804,NULL,6
459806,NULL,0
459810,NULL,0
459813,NULL,0
459819,NULL,0
459823,NULL,0
459824,NULL,0
459828,NULL,0
459831,NULL,0
459832,NULL,0
459833,NULL,0
459836,NULL,0
459838,NULL,0
459841,NULL,0
459844,NULL,0
459850,NULL,2
459852,NULL,3
459854,NULL,0
459855,NULL,0
459857,NULL,0
459860,NULL,0
459862,NULL,0
459870,NULL,0
459871,NULL,0
459872,NULL,0
459874,NULL,0
459880,NULL,0
459882,NULL,0
459883,NULL,0
459884,NULL,0
459887,NULL,0
459899,NULL,0
459900,NULL,0
459901,NULL,0
459910,NULL,0
459916,NULL,0
459918,NULL,0
459919,NULL,1
459920,NULL,0
459921,NULL,2
459922,NULL,0
459925,NULL,0
459927,NULL,0
459929,NULL,0
459935,NULL,0
459939,NULL,0
459943,NULL,0
459946,NULL,1
459953,NULL,0
459955,NULL,0
459957,NULL,1
459959,NULL,0
459963,NULL,0
459967,NULL,0
459974,NULL,0
459975,NULL,0
459976,NULL,0
459977,NULL,0
459980,NULL,0
459981,NULL,0
459986,NULL,0
459989,NULL,0
459991,NULL,0
459993,NULL,0
459994,NULL,0
459997,NULL,0
460003,NULL,0
460005,NULL,0
460006,NULL,0
460011,NULL,0
460019,NULL,0
460020,NULL,0
460023,NULL,1
460027,NULL,0
460029,NULL,0
460032,NULL,0
460033,NULL,0
460037,NULL,0
460038,NULL,0
460046,NULL,0
460047,NULL,0
460048,NULL,0
460050,NULL,0
460067,NULL,0
460069,NULL,0
460071,NULL,0
460072,NULL,0
460074,NULL,0
460080,NULL,0
460081,NULL,0
460083,NULL,0
460087,NULL,0
460098,NULL,0
460099,NULL,0
460101,NULL,0
460103,NULL,0
460104,NULL,0
460106,NULL,0
460107,NULL,0
460109,NULL,0
460111,NULL,0
460114,NULL,0
460118,NULL,0
460119,NULL,1
460120,NULL,0
460121,NULL,0
460122,NULL,1
460123,NULL,0
460127,NULL,0
460134,NULL,0
460139,NULL,0
460145,NULL,0
460148,NULL,0
460151,NULL,0
460152,NULL,0
460154,NULL,0
460159,NULL,0
460162,NULL,0
460165,NULL,0
460171,NULL,0
460172,NULL,0
460175,NULL,0
460176,NULL,0
460178,NULL,0
460179,NULL,6
460180,NULL,0
460181,NULL,1
460183,NULL,0
460185,NULL,0
460186,NULL,0
460188,NULL,0
460193,NULL,0
460194,NULL,0
460195,NULL,1
460198,NULL,1
460199,NULL,0
460202,NULL,0
460206,NULL,0
460210,NULL,0
460211,NULL,0
460215,NULL,1
460219,NULL,0
460223,NULL,0
460229,NULL,0
460234,NULL,0
460236,NULL,0
460243,NULL,0
460245,NULL,0
460246,NULL,0
460247,NULL,0
460251,NULL,0
460252,NULL,0
460254,NULL,0
460257,NULL,0
460258,NULL,0
460260,NULL,0
460262,NULL,0
460265,NULL,0
460267,NULL,0
460272,NULL,0
460273,NULL,0
460274,NULL,0
460275,NULL,1
460276,NULL,0
460277,NULL,0
460278,NULL,0
460279,NULL,5
460285,NULL,1
460286,NULL,0
460287,NULL,0
460288,NULL,0
460289,NULL,0
460290,NULL,1
460292,NULL,0
460293,NULL,0
460296,NULL,0
460303,NULL,0
460308,NULL,0
460311,NULL,0
460316,NULL,0
460320,NULL,0
460324,NULL,0
460331,NULL,0
460334,NULL,0
460337,NULL,1
460338,NULL,0
460340,NULL,0
460343,NULL,0
460346,NULL,0
460348,NULL,0
460349,NULL,0
460350,NULL,0
460353,NULL,0
460354,NULL,0
460359,NULL,0
460361,NULL,0
460363,NULL,0
460371,NULL,0
460372,NULL,0
460373,NULL,0
460374,NULL,1
460376,NULL,0
460378,NULL,0
460380,NULL,0
460382,NULL,0
460383,NULL,0
460384,NULL,0
460390,NULL,0
460395,NULL,2
460396,NULL,0
460403,NULL,0
460404,NULL,1
460408,NULL,0
460411,NULL,0
460412,NULL,1
460422,NULL,0
460427,NULL,0
460428,NULL,0
460430,NULL,1
460434,NULL,0
460435,NULL,1
460436,NULL,0
460439,NULL,0
460440,NULL,1
460441,NULL,1
460445,NULL,0
460446,NULL,0
460452,NULL,0
460454,NULL,0
460455,NULL,0
460456,NULL,0
460458,NULL,0
460460,NULL,2
460468,NULL,0
460470,NULL,0
460472,NULL,0
460479,NULL,1
460480,NULL,0
460483,NULL,1
460486,NULL,0
460492,NULL,0
460493,NULL,0
460494,NULL,0
460497,NULL,0
460498,NULL,0
460499,NULL,0
460500,NULL,0
460501,NULL,0
460503,NULL,0
460505,NULL,1
460508,NULL,0
460511,NULL,0
460514,NULL,1
460520,NULL,0
460525,NULL,0
460526,NULL,0
460527,NULL,1
460529,NULL,0
460531,NULL,0
460532,NULL,0
460534,NULL,0
460536,NULL,1
460537,NULL,0
460539,NULL,0
460541,NULL,0
460544,NULL,1
460548,NULL,0
460549,NULL,0
460550,NULL,0
460555,NULL,0
460557,NULL,0
460562,NULL,1
460564,NULL,1
460572,NULL,0
460574,NULL,0
460576,NULL,0
460577,NULL,0
460583,NULL,0
460589,NULL,0
460590,NULL,0
460592,NULL,0
460593,NULL,0
460594,NULL,0
460595,NULL,0
460601,NULL,1
460604,NULL,0
460606,NULL,0
460607,NULL,0
460611,NULL,0
460612,NULL,1
460618,NULL,0
460619,NULL,0
460622,NULL,0
460624,NULL,0
460628,NULL,0
460632,NULL,0
460635,NULL,2
460637,NULL,1
460638,NULL,0
460640,NULL,0
460641,NULL,0
460646,NULL,1
460648,NULL,0
460649,NULL,0
460657,NULL,0
460658,NULL,0
460659,NULL,0
460660,NULL,0
460661,NULL,0
460663,NULL,0
460664,NULL,0
460667,NULL,0
460669,NULL,0
460670,NULL,0
460673,NULL,0
460677,NULL,0
460678,NULL,0
460682,NULL,0
460686,NULL,0
460690,NULL,0
460693,NULL,0
460698,NULL,0
460702,NULL,0
460704,NULL,0
460705,NULL,0
460709,NULL,0
460713,NULL,0
460715,NULL,0
460716,NULL,0
460721,NULL,0
460724,NULL,0
460725,NULL,0
460730,NULL,0
460733,NULL,0
460735,NULL,0
460741,NULL,0
460742,NULL,0
460743,NULL,0
460744,NULL,0
460746,NULL,0
460748,NULL,0
460753,NULL,0
460757,NULL,0
460759,NULL,0
460767,NULL,1
460768,NULL,0
460769,NULL,0
460771,NULL,0
460782,NULL,0
460785,NULL,0
460786,NULL,0
460788,NULL,0
460790,NULL,1
460792,NULL,1
460793,NULL,0
460800,NULL,0
460801,NULL,1
460804,NULL,0
460806,NULL,0
460807,NULL,1
460809,NULL,0
460811,NULL,0
460812,NULL,0
460813,NULL,0
460817,NULL,0
460819,NULL,0
460820,NULL,0
460822,NULL,0
460823,NULL,0
460824,NULL,0
460825,NULL,0
460828,NULL,0
460835,NULL,0
460837,NULL,0
460847,NULL,0
460849,NULL,0
460853,NULL,0
460854,NULL,1
460857,NULL,0
460859,NULL,0
460861,NULL,0
460862,NULL,0
460863,NULL,0
460864,NULL,0
460868,NULL,0
460869,NULL,1
460871,NULL,0
460872,NULL,0
460873,NULL,0
460878,NULL,0
460879,NULL,1
460880,NULL,0
460885,NULL,0
460886,NULL,0
460887,NULL,0
460896,NULL,0
460899,NULL,3
460901,NULL,0
460904,NULL,0
460911,NULL,0
460913,NULL,0
460914,NULL,0
460916,NULL,0
460918,NULL,1
460919,NULL,0
460922,NULL,1
460923,NULL,0
460924,NULL,0
460925,NULL,0
460926,NULL,0
460930,NULL,0
460933,NULL,0
460936,NULL,0
460938,NULL,0
460946,NULL,0
460950,NULL,2
460951,NULL,0
460958,NULL,2
460962,NULL,0
460963,NULL,0
460964,NULL,0
460965,NULL,0
460968,NULL,0
460970,NULL,0
460975,NULL,0
460977,NULL,1
460979,NULL,0
460982,NULL,0
460983,NULL,1
460986,NULL,0
460991,NULL,1
460994,NULL,0
